,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
8590,Código: 101122590,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Piedra Roja,UF 24.990,$ 737.941.705,6,5,5.287 m²,516 m²,,359.602.121,22-09-2020,2020 1ºSem,64,-33.2774,-70.6304
8591,Código: 101375648,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Piedra Roja,UF 25.500,$ 753.001.740,5,5,998 m²,358 m²,,240.510.779,28-04-2021,2020 1ºSem,64,-33.2776,-70.6303
8592,Código: 101123486,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Piedra Roja,UF 23.000,$ 679.178.040,4,3,5.000 m²,250 m²,,232.129.502,22-09-2020,2020 1ºSem,64,-33.2754,-70.631
8593,Código: 102375621,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Santa Isabel,UF 2.520,$ 74.414.289,1,1,,38 m²,38 m²,32.591.356,26-04-2021,2020 1ºSem,55,-33.4485,-70.6374
8594,,,,Fray Camilo Henriquez,UF 2.370,$ 69.984.867,1,1,,32 m²,35 m²,58.572.998,21-11-2020,2020 1ºSem,55,-33.4461,-70.6349
8595,,,,,UF 3.900,$ 115.164.972,2,2,,57 m²,,62.751.485,14-05-2021,2020 1ºSem,55,-33.4488,-70.6358
8596,Código: 102375632,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Portugal,UF 3.400,$ 100.400.232,2,1,,40 m²,40 m²,48.396.381,28-04-2021,2020 1ºSem,55,-33.4492,-70.6348
8597,Código: 28594,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Tocornal,UF 3.300,$ 97.447.284,2,1,,54 m²,58 m²,47.581.484,12-06-2021,2020 1ºSem,55,-33.4498,-70.6399
8598,Código: 51006,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Lira/Victoria,UF 2.670,$ 78.843.711,1,1,,38 m²,1 m²,22.629.793,16-02-2021,2020 1ºSem,55,-33.4479,-70.6396
8599,Código: 102712016,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,"luminoso y conectivo Departamento en venta muy bien ubicado en Vicuña Mackenna, esquina Argomedo, estación de metro linea 5 Santa Isabel.",UF 3.500,$ 103.353.180,2,2,,47 m²,47 m²,47.023.432,30-11-2020,2020 1ºSem,55,-33.449,-70.632
8600,Código: 102376443,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Lira/ Santa Isabel/ Portugal,UF 2.830,$ 83.568.428,2,2,,42 m²,42 m²,19.172.611,17-06-2021,2020 1ºSem,55,-33.4481,-70.6399
8601,Código: 19977,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Fray Camilo Henriquez,UF 4.105,$ 121.218.515,2,2,,42 m²,42 m²,1.797.149,21-11-2020,2020 1ºSem,55,-33.4461,-70.6349
8602,Código: 102008014,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,lira / Santa Victoria,UF 4.000,$ 118.117.920,3,2,,70 m²,75 m²,73.320.612,22-05-2021,2020 1ºSem,55,-33.448,-70.6395
8603,Código: 102375495,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Diagonal Paraguay / Fray Camilo Henriquez,$ 65.000.000,"UF 2.201,19",1,1,,31 m²,33 m²,23.154.931,18-04-2021,2020 1ºSem,55,-33.4425,-70.6358
8604,Código: 102041729,Departamento,Departamento en Venta Usado Providencia - Metropolitana Ver ubicación,Gral Bustamante / Metro Parque Bustamante,$ 180.000.000,"UF 6.095,6",2,2,,126 m²,126 m²,76.075.646,09-09-2019,2020 1ºSem,52,-33.4431,-70.6308
8605,Código: 19756,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Fray Camilo Henriquez,UF 2.370,$ 69.984.867,1,1,,29 m²,29 m²,41.482.023,21-11-2020,2020 1ºSem,55,-33.4461,-70.6349
8606,Código: 101372607,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,Almirante Grau/ Vicuña Mackenna,$ 570.000.000,"UF 19.302,74",6,6,141 m²,375 m²,,139.248.196,24-12-2020,,,-33.4493,-70.6306
8607,Código: 4917,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Vicuña Mackenna,UF 3.500,$ 103.353.180,2,2,,50 m²,50 m²,47.023.432,05-11-2020,2020 1ºSem,55,-33.449,-70.632
8608,Código: 102064623,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Lira,UF 2.300,$ 67.917.804,1,1,,33 m²,36 m²,21.964.037,10-07-2019,2020 1ºSem,55,-33.448,-70.6396
8609,Código: 102008085,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Metro Santa Isabel,$ 69.630.000,"UF 2.357,98",1,1,,35 m²,39 m²,42.752.677,04-06-2021,2020 1ºSem,55,-33.4499,-70.6361
8610,Código: 102374626,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Lira / Marín,UF 3.146,$ 92.899.744,2,2,,52 m²,53 m²,48.821.006,24-02-2021,2020 1ºSem,55,-33.4471,-70.6399
8611,Código: 1028026083-16,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Portugal,UF 1.990,$ 58.763.665,1,1,,30 m²,32 m²,21.258.439,02-07-2021,2020 1ºSem,55,-33.4456,-70.6356
8612,Código: 102375330,Departamento,Departamento en Venta Usado Maipú - Metropolitana Ver ubicación,Americo Vespucio / La Reforma,UF 3.500,$ 103.353.180,3,2,,61 m²,61 m²,44.651.807,07-04-2021,,,-33.4817,-70.7559
8613,Código: 101078792,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Condominio Los Monjes - Los Trapenses - Lo Barnechea,UF 34.200,$ 1.009.908.216,6,5,932 m²,281 m²,,505.510.418,16-06-2021,2020 1ºSem,88,-33.3335,-70.5493
8614,Código: 20940,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Los Trapenses - Santiago College - Las Hualtatas,UF 27.900,$ 823.872.492,6,7,870 m²,300 m²,,387.707.499,04-06-2021,2020 1ºSem,88,-33.3363,-70.5442
8615,Código: Add505897,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Preciosa casa mediterránea en Los Trapenses,UF 35.000,$ 1.033.531.800,5,4,840 m²,,379 m²,465.723.414,18-07-2018,2020 1ºSem,88,-33.3342973,-70.5451275
8616,Código: 19829,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Camino Las Hualtatas,UF 25.900,$ 764.813.532,5,4,804 m²,287 m²,,378.119.812,12-06-2021,2020 1ºSem,88,-33.3356,-70.5409
8617,Código: 1038,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,SANTIAGO COLLEGE,UF 26.200,$ 773.672.376,8,6,880 m²,370 m²,,,29-05-2019,,,-33.3392,-70.546
8618,Código: 20981,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Los Trapenses / Colegio Santiago College,UF 39.000,$ 1.151.649.720,5,5,830 m²,330 m²,,440.438.602,04-06-2021,2020 1ºSem,88,-33.331,-70.5433
8619,Código: 101054828,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,GOLF DE MANQUEHUE,UF 29.900,$ 882.931.452,4,4,1.097 m²,550 m²,550 m²,633.031.296,06-02-2019,2020 1ºSem,72,-33.3369,-70.5481
8620,Código: 101017044,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,"Golf de Manquehue ,Los Trapenses",UF 28.000,$ 826.825.440,4,3,830 m²,260 m²,260 m²,358.216.590,07-02-2019,2020 1ºSem,88,-33.3366,-70.5489
8621,Código: 101030922,Casa,Casa en Venta Usado San Miguel - Metropolitana Ver ubicación,Gran Avenida/Real Audiencia,UF 12.820,$ 378.567.933,4,2,400 m²,115 m²,115 m²,134.737.291,30-01-2019,2020 1ºSem,52,-33.4944,-70.6538
8622,Código: 53193,Departamento,Departamento en Venta Usado San Miguel - Metropolitana Ver ubicación,TERESA VIAL/REY ALBERTO,UF 4.200,$ 124.023.816,2,2,,70 m²,70 m²,59.070.283,10-06-2021,2020 1ºSem,43,-33.4922,-70.6533
8623,Código: 45048,Departamento,Departamento en Venta Usado San Miguel - Metropolitana Ver ubicación,Gran Avenida (AG)/La Marina,$ 115.000.000,"UF 3.894,41",2,2,,76 m²,,44.668.367,23-12-2020,2020 1ºSem,43,-33.4981,-70.654
8624,Código: 101027338,Casa,Casa en Venta Usado Calera de Tango - Metropolitana Ver ubicación,PARADERO 10 CALERA DE TANGO CAMINO SAN AGUSTIN,UF 22.000,$ 649.648.560,6,6,10.000 m²,464 m²,400 m²,267.477.874,06-02-2019,,,-33.5737,-70.7721
8625,Código: 1028061026-97,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,A. Escuela Agrícola,UF 3.370,$ 99.514.347,2,2,,3 m²,56 m²,44.598.005,30-05-2021,2020 1ºSem,51,-33.4892,-70.6158
8626,Código: 1028018146-242,Departamento,Departamento en Venta Usado San Joaquín - Metropolitana Ver ubicación,Avenida Vicuña Mackenna,UF 2.703,$ 79.818.184,2,1,,46 m²,"02,3 m²",33.635.653,26-05-2021,,,-33.4864,-70.6198
8627,Código: 1028079011-5,Departamento,Departamento en Venta Usado San Joaquín - Metropolitana Ver ubicación,Av. Carlos Valdovinos,UF 2.580,$ 76.186.058,1,1,,40 m²,40 m²,31.970.706,20-04-2021,,,-33.4881,-70.619
8628,Código: 1028002045-21,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Constantino 54,UF 2.750,$ 81.206.070,2,2,,55 m²,55 m²,37.815.522,07-04-2021,2020 1ºSem,37,-33.4517,-70.6967
8629,Código: 1028076019-13,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Oportunidad! Conde del Maule,UF 1.890,$ 55.810.717,2,1,,"38,4 m²","38,4 m²",21.964.682,23-04-2021,2020 1ºSem,48,-33.4538,-70.6957
8630,Código: 52236,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,METRO ECUADOR (AM-52236)/MARINER (AM),$ 63.000.000,"UF 2.133,46",3,1,,65 m²,,10.407.819,06-04-2021,2020 1ºSem,31,-33.4578,-70.6984
8631,Código: 102375685,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Av conde del maule con Concon.,UF 2.450,$ 72.347.226,2,1,,45 m²,45 m²,3.793.216,29-04-2021,2020 1ºSem,48,-33.4538,-70.696
8632,Código: 1028060054-20,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Departamento a pasos del metro Ecuador,$ 90.000.000,"UF 3.047,8",2,2,,58 m²,58 m²,1.262.854,22-06-2021,2020 1ºSem,37,-33.4539,-70.6977
8633,,,,Conde del Maule,UF 1.550,$ 45.770.694,1,1,,30 m²,30 m²,16.296.890,05-11-2020,2020 1ºSem,48,-33.454,-70.6958
8634,Código: 102052727,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Metro San Alberto Hurtado,UF 1.760,$ 51.971.884,1,1,,"33,5 m²","36,2 m²",22.545.416,07-01-2021,2020 1ºSem,37,-33.453,-70.693
8635,Código: 102005726,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Toro Mazotte 110,UF 1.730,$ 51.086.000,,,30 m²,1 m²,1 m²,23.273.117,18-05-2021,2020 1ºSem,60,-33.4561,-70.6915
8636,Código: 102027364,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Conde del Maule con concón,UF 2.990,$ 88.293.145,2,1,,46 m²,46 m²,41.157.971,29-06-2021,2020 1ºSem,48,-33.4542,-70.6977
8637,Código: 102375992,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Conde del Maule / Toro Mazotte,UF 2.500,$ 73.823.700,2,2,,43 m²,45 m²,28.986.032,30-05-2021,2020 1ºSem,37,-33.453,-70.693
8638,Código: 102044705,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Toro Mazote - Alameda Bernardo O´Higgins,$ 70.000.000,"UF 2.370,51",2,2,,50 m²,52 m²,43.857.190,15-08-2020,,,-33.4548,-70.6917
8639,Código: 102375631,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Conde del Maule con Concon,UF 2.400,$ 70.870.752,2,1,,43 m²,43 m²,21.964.682,28-04-2021,2020 1ºSem,48,-33.4538,-70.696
8640,Código: 102005724,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Av.Coronel Souper 4060,UF 1.700,$ 50.200.116,,,,1 m²,1 m²,19.256.179,18-05-2021,2020 1ºSem,60,-33.4573,-70.6907
8641,Código: 102005723,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Av.Coronel Souper 4060,UF 1.460,$ 43.113.040,,,,1 m²,1 m²,19.256.179,18-05-2021,2020 1ºSem,60,-33.4573,-70.6907
8642,Código: 52025,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,METRO SAN ALBERTO HURTADO/Av. Libertador Bernardo O´Higgins,$ 77.000.000,"UF 2.607,56",2,1,,50 m²,,42.574.824,26-03-2021,,,-33.4548,-70.6918
8643,Código: 1028076010-27,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Conde del Maule,UF 2.080,$ 61.421.318,1,1,,"32,1 m²","34,7 m²",20.018.079,31-05-2021,2020 1ºSem,48,-33.453,-70.6927
8644,Código: 51841,Casa,Casa en Venta Usado Estación Central - Metropolitana Ver ubicación,General Amengual (LF)/Titan (LF),$ 170.000.000,"UF 5.756,96",5,2,130 m²,82 m²,,24.670.673,01-04-2021,2020 1ºSem,37,-33.4571,-70.697
8645,Código: 53371,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,Toro Mazotte/Av. Padre Alberto Hurtado,$ 53.000.000,"UF 1.794,82",1,1,,34 m²,,30.286.361,24-06-2021,,,-33.4549,-70.6918
8646,Código: 16022,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,conde del maule,UF 1.550,$ 45.770.694,1,1,,30 m²,30 m²,16.296.890,05-11-2020,2020 1ºSem,48,-33.454,-70.6958
8647,Código: 1028060021-183,Departamento,Departamento en Venta Usado Estación Central - Metropolitana Ver ubicación,TORO MAZOTTE / METRO SAN ALBERTO HURTADO,UF 2.400,$ 70.870.752,2,2,,46 m²,50 m²,42.967.905,30-06-2021,,,-33.4551,-70.6917
8648,Código: 101003453,Casa,Casa en Venta Usado Macul - Metropolitana Ver ubicación,metro QUILIN,UF 8.700,$ 256.906.476,5,3,290 m²,"182,8 m²",,31.554.658,14-04-2021,2020 1ºSem,37,-33.4873,-70.5826
8649,Código: 102373656,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,Mall Quilin,UF 2.850,$ 84.159.018,2,,,62 m²,67 m²,28.294.496,30-12-2020,2020 1ºSem,33,-33.4892,-70.5804
8650,Código: 102373656,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,Mall Quilin,UF 2.850,$ 84.159.018,2,,,62 m²,67 m²,28.294.496,30-12-2020,2020 1ºSem,33,-33.4892,-70.5804
8651,Código: 51372,Casa,Casa en Venta Usado La Florida - Metropolitana Ver ubicación,SANTA RAQUEL/TRINIDAD/ LAS GARDENIAS,UF 7.000,$ 206.706.360,3,2,405 m²,214 m²,,56.262.282,25-02-2021,2020 1ºSem,25,-33.542,-70.6049
8652,Código: 53134,Casa,Casa en Venta Usado La Granja - Metropolitana Ver ubicación,Joaquín Edwards Bello/Pedro Lira,$ 92.000.000,"UF 3.115,53",4,2,120 m²,114 m²,,25.315.746,05-06-2021,2020 1ºSem,28,-33.5523,-70.6239
8653,Código: 102373050,Departamento,Departamento en Venta Usado La Granja - Metropolitana Ver ubicación,Socoroma/ Gabriela Figueroa,$ 28.000.000,"UF 948,2",2,1,,42 m²,42 m²,8.438.744,18-01-2021,2020 1ºSem,16,-33.5576,-70.6239
8654,Código: 1028063039-4,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Manuel Rodriguez Norte,$ 150.000.000,"UF 5.079,67",3,2,,76 m²,76 m²,38.238.296,25-05-2021,,,-33.2045,-70.6773
8655,Código: 101375532,Casa,Casa en Venta Usado Colina - Metropolitana Ver ubicación,Las Brisas,UF 19.900,$ 587.636.652,5,4,2.429 m²,282 m²,,280.052.075,18-04-2021,,,-33.2045,-70.676
8656,Código: 102072856,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,CAMINO REAL,UF 32.900,$ 971.519.892,4,3,,280 m²,500 m²,407.935.071,10-12-2019,2020 1ºSem,105,-33.347,-70.5535
8657,Código: 1302,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,CAMINO DE LA HUERTA,UF 33.000,$ 974.472.840,5,5,1.484 m²,430 m²,,,15-11-2019,2020 1ºSem,91,-33.347,-70.5515
8658,Código: 101070753,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Camino Las Ermitas / Golf de Manquehue,UF 29.800,$ 879.978.504,6,4,1.261 m²,415 m²,,525.695.053,30-09-2019,2020 1ºSem,72,-33.3403,-70.5574
8659,Código: 101071155,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,GOLF DE MANQUEHUE,UF 35.000,$ 1.033.531.800,:dormitoriosText:,4,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,,17-10-2019,2020 1ºSem,72,-33.3413,-70.5597
8660,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,$ 856.354.920,:dormitoriosText:,4,843 m²,"314,5 m²",,310.148.958,12-01-2021,2020 1ºSem,72,-33.3406,-70.5523
8661,Código: 101372214,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,El Golf de Manquehue,UF 26.000,$ 767.766.480,4,,1.000 m²,285 m²,,402.344.925,20-10-2020,2020 1ºSem,72,-33.3421,-70.5525
8662,Código: 101078246,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Camino Las Ermitas,UF 42.000,$ 1.240.238.160,6,4,1.512 m²,370 m²,,573.355.915,30-04-2021,2020 1ºSem,72,-33.3418,-70.5571
8663,Código: 101077759,Casa,Casa en Venta Usado Peñalolén - Metropolitana Ver ubicación,Altos de la Aboleda,UF 10.490,$ 309.764.245,4,3,197 m²,140 m²,,66.936.692,16-03-2021,2020 1ºSem,56,-33.5112,-70.5498
8664,Código: 101037442,Casa,Casa en Venta Usado Peñalolén - Metropolitana Ver ubicación,Consistorial/ Departamental,UF 7.900,$ 233.282.892,5,3,211 m²,140 m²,,70.378.191,29-05-2021,2020 1ºSem,56,-33.5108,-70.5499
8665,Código: 102376177,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,Trinidad Ramírez / Pablo Lemetayer,UF 3.500,$ 103.353.180,3,2,,54 m²,56 m²,28.070.599,03-06-2021,2020 1ºSem,40,-33.5429,-70.6691
8666,Código: 1028068041-32,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,BAQUEDANO,UF 2.500,$ 73.823.700,3,1,,59 m²,59 m²,14.777.030,03-06-2021,2020 1ºSem,31,-33.5447,-70.6629
8667,Código: 1028018146-255,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,TRINIDAD RAMIREZ,$ 90.000.000,"UF 3.047,8",2,2,,46 m²,47 m²,24.009.536,11-06-2021,2020 1ºSem,40,-33.5428,-70.6697
8668,Código: 1028018146-256,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,TRINIDAD RAMIREZ,$ 90.000.000,"UF 3.047,8",2,2,,46 m²,47 m²,24.009.536,11-06-2021,2020 1ºSem,40,-33.5428,-70.6697
8669,Código: 1028018146-257,Departamento,Departamento en Venta Usado La Cisterna - Metropolitana Ver ubicación,TRINIDAD RAMIREZ,$ 90.000.000,"UF 3.047,8",2,2,,46 m²,47 m²,24.009.536,11-06-2021,2020 1ºSem,40,-33.5428,-70.6697
8670,Código: 101036867,Casa,Casa en Venta Usado Pudahuel - Metropolitana Ver ubicación,LOMAS DE LO AGUIRRE,$ 330.000.000,"UF 11.175,27",6,3,800 m²,300 m²,,90.028.909,05-01-2021,2020 1ºSem,54,-33.45283955,-70.82331456
8671,Código: 1560619,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Propiedad los Tres Antonios,UF 24.960,$ 737.055.820,,,780 m²,,,224.956.446,30-10-2019,2020 1ºSem,44,-33.47010689,-70.60245342
8672,Código: 102078379,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,Los Espinos/Exequiel Fernández,UF 3.900,$ 115.164.972,2,2,,55 m²,55 m²,29.101.353,13-05-2021,2020 1ºSem,48,-33.4768,-70.6007
8673,Código: 102376049,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Nueva Los Alerces - Zañartu,UF 3.877,$ 114.485.793,3,2,,65 m²,69 m²,40.339.828,30-05-2021,2020 1ºSem,69,-33.4721,-70.6011
8674,Código: 1560618,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Propiedad los Tres Antonios,UF 28.800,$ 850.449.024,,,,900 m²,,156.989.227,30-10-2019,2020 1ºSem,44,-33.47100576,-70.60183569
8675,,,,,$ 74.000.000,"UF 2.505,97",3,2,,56 m²,56 m²,19.477.606,15-06-2021,2020 1ºSem,35,-33.5147,-70.7622
8676,Código: 45097,Casa,Casa en Venta Usado Santiago - Metropolitana Ver ubicación,CLUB HIPICO / BLANCO ENCALADA/REPUBLICA / BARRIO UNIVERSITARIO,$ 630.000.000,"UF 21.334,61",10,5,579 m²,557 m²,,266.873.716,15-02-2020,2020 1ºSem,22,-33.4574,-70.6683
8677,Código: 24118,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Vergara,UF 4.000,$ 118.117.920,3,2,,81 m²,81 m²,56.319.938,02-03-2021,2020 1ºSem,51,-33.4524,-70.6615
8678,Código: 50900,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Domeyco/Club Hipico,$ 118.000.000,"UF 3.996,01",3,2,,78 m²,,56.619.911,14-05-2021,2020 1ºSem,51,-33.4561,-70.665
8679,Código: 52758,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,VERGARA (AM)/TOESCA (AM),$ 59.500.000,"UF 2.014,94",1,1,,31 m²,,23.528.871,14-05-2021,2020 1ºSem,51,-33.4536,-70.661
8680,Código: 53,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,METRO LOS HEROES / METRO REPUBLICA,$ 74.000.000,"UF 2.505,97",2,1,,45 m²,45 m²,29.836.587,14-05-2021,2020 1ºSem,51,-33.4511,-70.6645
8681,Código: 52812,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,VERGARA (AM 81MM)/TOESCA (AM),$ 81.000.000,"UF 2.743,02",1,1,,43 m²,,33.703.616,15-05-2021,2020 1ºSem,51,-33.4536,-70.661
8682,Código: 102074635,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Av. España con Gorbea,UF 4.950,$ 146.170.926,3,2,,75 m²,100 m²,65.292.178,23-06-2020,2020 1ºSem,36,-33.4537,-70.6697
8683,Código: 101006054,Casa,Casa en Venta Usado Cerrillos - Metropolitana Ver ubicación,LOS PRESIDENTES,$ 63.000.000,"UF 2.133,46",3,1,140 m²,105 m²,,20.032.055,18-05-2021,2020 1ºSem,23,-33.489,-70.7285
8684,Código: 101027307,Casa,Casa en Venta Usado El Bosque - Metropolitana Ver ubicación,Paradero 35 Gran Avenida con Claudio Arrau,$ 90.000.000,"UF 3.047,8",6,1,120 m²,164 m²,,21.661.118,17-06-2021,,,-33.5637,-70.6827
8685,Código: 51509,Casa,Casa en Venta Usado El Bosque - Metropolitana Ver ubicación,(VR) GRAN AVENIDA JOSE MIGUEL CARRERA/(VR) ROSSINI,$ 250.000.000,"UF 8.466,12",3,4,280 m²,257 m²,,31.634.072,06-03-2021,,,-33.5663,-70.6822
8686,Código: 1028056031-339,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,El Comendador,UF 27.300,$ 806.154.804,4,4,416 m²,240 m²,,176.159.473,08-06-2021,2020 1ºSem,88,-33.4193,-70.617
8687,Código: 1028078002-41,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,Los Araucanos,UF 25.900,$ 764.813.532,4,4,627 m²,289 m²,,376.601.960,16-06-2021,2020 1ºSem,88,-33.4175,-70.6125
8688,Código: 101053229,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,Plusvalía/Los Araucanos,UF 24.000,$ 708.707.520,4,3,444 m²,153 m²,,220.150.091,08-06-2021,2020 1ºSem,88,-33.419,-70.6146
8689,Código: 101135322,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,Pedro de Valdivia Norte: Los Misioneros,UF 18.000,$ 531.530.640,3,3,340 m²,207 m²,,161.834.720,31-05-2021,2020 1ºSem,88,-33.4183,-70.616
8690,Código: 50582,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,EL MAYORAZGO/LOS MISIONEROS,UF 13.650,$ 403.077.402,4,3,200 m²,187 m²,,164.458.737,07-04-2021,2020 1ºSem,88,-33.4174,-70.6178
8691,Código: 101376410,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,Pedro de Valdivia Norte,UF 23.700,$ 699.848.676,4,3,450 m²,250 m²,,281.357.147,16-06-2021,2020 1ºSem,88,-33.4197,-70.6138
8692,Código: P3368,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,LOS CONQUISTADORES / LA HERRADURA,UF 20.500,$ 605.354.340,3,2,525 m²,240 m²,,,11-03-2019,2020 1ºSem,88,-33.4141,-70.6101
8693,Código: 1578030,Casa,Casa en Venta Usado Providencia - Metropolitana Ver ubicación,"TOUR VIRTUAL, Pedro de Valdivia Norte",UF 27.300,$ 806.154.804,4,4,416 m²,240 m²,,176.159.473,16-06-2021,2020 1ºSem,88,-33.4183,-70.6156
8694,Código: 51337,Departamento,Departamento en Venta Usado San Joaquín - Metropolitana Ver ubicación,AV CARLOS VALDOVINOS (AM)/AV VICUÑA MACKENNA (AM),$ 122.600.000,"UF 4.151,78",3,2,,77 m²,,51.138.549,24-02-2021,,,-33.4866,-70.6204
8695,Código: 1541868,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Las Condes / Departamento / San Damián,UF 29.900,$ 882.931.452,3,4,,298 m²,298 m²,453.130.559,12-12-2018,2020 1ºSem,123,-33.3812,-70.5054
8696,Código: 101161982,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,San Carlos de Apoquindo / Camino San Francisco de Asis,UF 29.000,$ 856.354.920,5,4,802 m²,235 m²,,333.867.289,08-06-2021,2020 1ºSem,92,-33.3855,-70.5019
8697,Código: 102037523,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,San Francisco de Asis / Mirador de San Damián,UF 32.900,$ 971.519.892,4,4,,300 m²,350 m²,453.130.559,30-01-2019,2020 1ºSem,123,-33.3812,-70.5035
